Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁
8.628,45.812000000000005,2010-01-07 04:00:00,0.0,0.0,1.0458,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,-0.54,0.8,-0.5504,1.5839,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 05:00:00,0.0,0.0,1.0431,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.33,0.7,-0.369,1.7629,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 06:00:00,0.0,0.0,1.0423,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.59,0.75,-0.1935,1.9367,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 07:00:00,0.0,0.0,1.0422,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.6,0.8,-0.027,2.1192,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 08:00:00,347.4694,404.0341,1.0006,404.0341,303.4469,97.8044,2.7828,8.9403,2.2642,1.0226,414.5089,312.7298,98.7761,3.0031,-10.7121,-9.4611,-1.0292,-0.2219,403.7968,303.2687,97.747,2.7812,40.0,67.0,165.778,1406.1886,2.0,0.3,0.8,0.1182,2.3115,0.5827,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 09:00:00,544.7735,633.4575,0.9764,633.4575,509.0629,118.5065,5.8882,14.3634,2.2642,1.0226,656.3892,527.2355,122.6425,6.5113,-7.6537,-5.8948,-1.2778,-0.4811,648.7356,521.3407,121.3647,6.0302,59.0,173.0,332.141,1406.1886,2.0,1.27,0.6,0.2385,2.523,0.8036,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 10:00:00,637.2797,741.0229,0.96,741.0229,593.0985,140.0397,7.8848,17.0908,2.2642,1.0226,777.8306,621.5465,147.4152,8.8689,-5.9072,-3.7159,-1.5359,-0.6553,771.9234,617.8306,145.8793,8.2136,79.0,237.0,450.8214,1406.1886,2.0,2.91,0.7,0.3264,2.758,0.9987,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 11:00:00,676.974,787.1791,0.9542,787.1791,628.6112,149.7382,8.8297,18.2646,2.2642,1.0226,830.3096,661.7451,158.573,9.9915,-5.3712,-2.9807,-1.6522,-0.7382,824.9385,658.7644,156.9208,9.2533,89.0,267.0,512.9158,1406.1886,2.0,4.12,0.95,0.3734,3.0153,1.1291,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 12:00:00,541.8818,630.0952,0.9703,630.0952,430.4847,191.6914,7.9191,14.3779,2.2642,1.0226,654.1198,445.6655,199.6415,8.8127,-4.7296,-1.9984,-2.0801,-0.6512,649.3901,443.6671,197.5614,8.1616,134.0,180.0,514.0509,1406.1886,2.0,4.29,0.85,0.3742,3.2588,1.1316,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 13:00:00,556.7687,647.4055,0.9674,647.4055,500.1051,140.1339,7.1665,14.8166,2.2642,1.0226,674.3835,520.0071,146.3775,7.9988,-5.179,-3.0629,-1.5251,-0.591,669.2044,516.9443,144.8523,7.4078,86.0,199.0,454.1488,1406.1886,2.0,4.4,0.8,0.3289,3.5171,1.0046,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 14:00:00,134.4593,156.348,0.9787,156.348,58.4802,94.8662,3.0016,3.5371,2.2642,1.0226,161.6806,60.4128,97.9559,3.3118,-1.9224,-0.6571,-1.0206,-0.2447,159.7582,59.7557,96.9353,3.0671,98.0,20.0,337.4276,1406.1886,2.0,4.45,0.5,0.2423,3.7529,0.8108,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 15:00:00,68.5025,79.6541,0.95,79.6541,41.8288,36.6894,1.1358,1.8565,2.2642,1.0226,85.6716,45.3518,39.0288,1.291,-1.8215,-1.3195,-0.4066,-0.0954,83.8501,44.0323,38.6221,1.1956,36.0,10.0,172.601,1406.1886,2.0,3.93,0.5,0.1231,3.9655,0.5904,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-01-07 16:00:00,0.0,0.0,1.0342,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,3.15,0.65,-0.0204,4.1574,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 17:00:00,0.0,0.0,1.038,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,1.94,0.9,-0.1872,4.3413,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 18:00:00,0.0,0.0,1.0409,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,1.04,1.0,-0.3623,4.5154,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 19:00:00,0.0,0.0,1.0408,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,1.06,0.95,-0.5435,4.6943,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 20:00:00,0.0,0.0,1.0413,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.9,0.95,-0.725,4.8935,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 21:00:00,0.0,0.0,1.0429,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.39,1.0,-0.8989,5.1396,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 22:00:00,0.0,0.0,1.0427,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.44,1.05,-1.0501,5.4793,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-07 23:00:00,0.0,0.0,1.0424,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1886,2.0,0.56,1.1,-1.1476,5.9723,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 00:00:00,0.0,0.0,1.0423,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,0.58,1.1,-1.1497,0.2878,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 01:00:00,0.0,0.0,1.0427,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,0.45,1.05,-1.055,0.7871,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 02:00:00,0.0,0.0,1.0421,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,0.64,1.25,-0.9052,1.1317,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 03:00:00,0.0,0.0,1.0416,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,0.81,1.35,-0.7318,1.3803,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 04:00:00,0.0,0.0,1.0413,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,0.9,1.35,-0.5503,1.5807,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 05:00:00,0.0,0.0,1.041,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,1.01,1.25,-0.3688,1.76,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 06:00:00,0.0,0.0,1.041,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,0.99,1.15,-0.1932,1.934,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-01-08 07:00:00,0.0,0.0,1.0407,0.0,-0.0,0.0,0.0,0.0,0.0,1.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1406.1257,2.0,1.09,1.25,-0.0263,2.1166,0.0,Below,In-shade,True,0.0,False
